,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y
40,0.5193558896777782,2.0048176684236965,6.434088589630497,11.560180789416119,-1.7513334502138393,3.476564248979425,0.22897919247076265,2.3020056771426,-7.0418877614618705,13.024597212138596,-1.0813739546871088,3.612358824300467,0.22897919247076265,2.3020056771426
41,0.5402560320163483,1.8992577988329262,6.5878318013926,11.705655778066506,-1.7610607339494637,3.463481195949306,0.2656739386686219,2.1801239125186727,-7.146267127207779,13.127412978709485,-1.1137201294169905,3.5595179806042805,0.2656739386686219,2.1801239125186727
42,0.5602245805298482,1.792766335417086,6.742379879500418,11.852255311683498,-1.8038370357763012,3.417573529908541,0.30265532315198046,2.056638036987209,-7.245733287873003,13.22917436282433,-1.1466824396687219,3.505975799807907,0.30265532315198046,2.056638036987209
43,0.5865847072345836,1.692666450192481,6.8965418754287215,11.998770493857194,-1.620741060112121,3.597746414527422,0.3446718467352223,1.9371560789188749,-7.346745479818133,13.331540910973459,-1.175059905363342,3.456887831017435,0.3446718467352223,1.9371560789188749
44,0.6076824382938332,1.5873041693223906,7.050210909698623,12.145077798598335,-1.6237955855515276,3.5919622356289382,0.3830286054553745,1.8138917344212115,-7.453722034807798,13.438470143985208,-1.2070698691014987,3.4039902089780805,0.3830286054553745,1.8138917344212115
45,0.6302844176390767,1.483446136738294,7.20614932732543,12.293924111503403,-1.5737567917657551,3.6394511538667325,0.42205310327248174,1.6920869791538222,-7.565956135163217,13.560273705404379,-1.2379035825653912,3.3520436649916907,0.42205310327248174,1.6920869791538222
46,0.6562345438254418,1.382936250995319,7.359980666913705,12.440918596235745,-1.4054267245812613,3.805398532282339,0.4626109279390123,1.5734838917085403,-7.69814344877374,13.694112667656137,-1.2662322428776076,3.3023270625251557,0.4626109279390123,1.5734838917085403
47,0.6727942052035643,1.2730359004441012,7.514256896792282,12.588599838369042,-1.5691775087455855,3.639420627606563,0.4952950846708661,1.4494743495091311,-7.852668664500607,13.852552827406752,-1.3010372472650966,3.2458066814450897,0.4952950846708661,1.4494743495091311
48,0.6900325764797418,1.1638142597909387,7.669677837304467,12.737655184533853,-1.7090046925637916,3.497511159721989,0.5268806338203992,1.3275232556347891,-8.03697160513596,14.045808341396096,-1.3351710094150873,3.1895748988702715,0.5268806338203992,1.3275232556347891
49,0.714668252664428,1.0619899240462847,7.821457672302372,12.883287178889624,-1.5873651103490551,3.617203372135567,0.561838304622662,1.2126614090343393,-8.268540831100358,14.272201226067848,-1.363853440363496,3.138353154020493,0.561838304622662,1.2126614090343393
50,0.7325465949950373,0.9534082544475537,7.9733893642968265,13.029277910474761,-1.704696223892778,3.4980506212116858,0.5899488401939311,1.095090384482965,-8.540207288619737,14.539712530746407,-1.3970620275319523,3.082101252208844,0.5899488401939311,1.095090384482965
51,0.7526255081561766,0.8470271556793528,8.128005200919217,13.178149498302616,-1.7442840238442376,3.456758412370452,0.6174052378125431,0.9812855749977458,-8.83079642153515,14.83727651256231,-1.4284288470181394,3.027119659828424,0.6174052378125431,0.9812855749977458
52,0.7754682952296087,0.7434099308234448,8.279985666468036,13.324572907283315,-1.686208797579084,3.513238575885289,0.644529356025012,0.8717217528901232,-9.120191719952844,15.123479560039042,-1.457519087643406,2.9737701965585366,0.644529356025012,0.8717217528901232
53,0.7978362469742691,0.639317870638765,8.432704742195348,13.471913198016612,-1.6449725525786885,3.5529817925727407,0.6690121143418791,0.7641277721162598,-9.375337149240657,15.378743722248068,-1.486583153544732,2.9197230400028658,0.6690121143418791,0.7641277721162598
54,0.822501629233702,0.5375232409688576,8.58637849878303,13.620378073367778,-1.5225574963924358,3.6739990677043832,0.6928435759995251,0.6604341453942185,-9.586925781201684,15.59460961808679,-1.5136173226714214,2.8668950440651595,0.6928435759995251,0.6604341453942185
55,0.8464778139543905,0.43503941376020594,8.739792622295404,13.768745362637993,-1.4245537242465613,3.770694001554085,0.7139812288754352,0.5584596549474664,-9.761452128339622,15.772698790789901,-1.5406857115159553,2.8131265953388516,0.7139812288754352,0.5584596549474664
56,0.8693208049362787,0.33142239281275404,8.89399359399839,13.91805416329897,-1.3666559424143896,3.8273660280071127,0.732211264551326,0.45779020374652624,-9.905314694627485,15.923580901805689,-1.5680495274834596,2.7580509957813066,0.732211264551326,0.45779020374652624
57,0.8872665511822898,0.22290812712942493,9.047861464848683,14.067177580722745,-1.4819407252425418,3.7109331229335765,0.7449951353954309,0.35564116745363417,-10.029074985396543,16.053323769122883,-1.5983118207151936,2.698948123564253,0.7449951353954309,0.35564116745363417
58,0.9093797014407422,0.11856126545853715,9.201232494993926,14.215945335916913,-1.4499218071505622,3.7418764806540357,0.7588817038917943,0.2582830327827661,-10.139912629907197,16.16843898431236,-1.6249976636536199,2.642162400328175,0.7588817038917943,0.2582830327827661
59,0.9302151966442851,0.012936748732739867,9.352693915397468,14.362938498084874,-1.4631087369033964,3.7276818308849307,0.7701705569135108,0.16171573647985746,-10.24611756373298,16.271553083281155,-1.6518842388503663,2.5837705322437294,0.7701705569135108,0.16171573647985746
60,0.9466893068107236,-0.09704915303016176,9.505658304328163,14.511563834489769,-1.630525634547301,3.5593206554966934,0.7768373056032544,0.06360261463871773,-10.345396741857849,16.3740117120772,-1.6810699386726717,2.5215098589146385,0.7768373056032544,0.06360261463871773
